URL,Status
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-120x120.png,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/safari-pinned-tab.svg,200
http://www.bostonglobe.com/css/globe-print.css?v=18242I1724,200
http://www.bostonglobe.com/metro?p1=BGMenu,200
http://www.bostonglobe.com/arts?p1=BGMenu,200
http://www.bostonglobe.com/css/icon-png-sprite.css?v=18242I1724,200
http://www.bostonglobe.com/?p1=BGMenu_Logo,200
http://www.bostonglobe.com/sports/patriots/2017/10/01/officially-time-worried-about-patriots-defense/PaLYap6mBJXbVZDnu2nE7J/story.html?p1=BGMenu_Article,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-60x60.png,200
http://www.bostonglobe.com/img/masthead/newspaper.png,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/favicon-192x192.png,404
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-57x57.png,200
https://www.bostonglobe.com/metro/2017/10/01/whites-only-usa-racist-pro-trump-graffitifound-salem-state/hlEmzRHKq2BWMJnHfEF7YI/amp.html,200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/10/02/BostonGlobe.com/Metro/Images/davs_lib5_nowk-2259.r.jpg,200
https://www.bostonglobe.com/metro?p1=BGHeader_SectionLink,200
https://www.bostonglobe.com/news/world/2017/10/01/trump-says-tillerson-wasting-his-time-with-north-korea/J7DxfqV8DLtMulaePJu0wL/amp.html,200
https://www.bostonglobe.com/news/nation/2017/09/30/direct-contact-with-north-korea-tillerson-says/ohfWiOyxz9HgCavDqxE30O/story.html?p1=Article_Related_Box_Article,200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/10/01/BostonGlobe.com/Metro/Images/AFP_T02HP.r.jpg,200
https://www.bostonglobe.com/news/world?p1=BGHeader_SectionLink,200
https://www.bostonglobe.com/magazine/2017/08/13,200
https://www.bostonglobe.com/magazine/2017/09/28/how-you-enforce-etiquette-fellow-mbta-passengers/0hssRIv0t5iMshBa6CJr1O/story.html,200
https://www.bostonglobe.com/magazine/2017/09/27/booked-trip-without/ELrnv0hVSacwcPQ9EPOUsJ/story.html,200
https://www.bostonglobe.com/magazine/2017/05/21,200
https://www.bostonglobe.com/magazine/2017/09/08/recipes-master-shellfish-game/U9hhoLeCk2aN2G2H7AxNIJ/story.html,200
https://www.bostonglobe.com/magazine/2017/05/28,200
https://www.bostonglobe.com/magazine/2017/09/25/still-waiting-get-call-from-red-sox/kXDSIPCA1ArvgccKiOGVUP/story.html,200
https://www.bostonglobe.com/magazine/2017/09/15/blind-date-was-calm-until-found-out-everyone-restaurant-had-been-anticipating-this-date/WySXeaT2sgI3kby78NiIyL/story.html,200
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/15/BostonGlobe.com/Magazine/Images/illo0924connect.r.jpg,200
https://www.bostonglobe.com/magazine/2017/09/21/when-english-foreign-language/Ercqg0qaZFbXv5XmMhtFFM/amp.html,200
https://www.bostonglobe.com/metro/2017/09/29/two-alarm-fire-east-boston-displaces/45txOILnEZiCH1zYdEX33L/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/massachusetts-puerto-rican-festival-raises-aid-for-hurricane-victims/oLGxzIlXuI24lfTpS8eq6I/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/train-gillette-stadium-delayed-due-mechanical-issue/vk4QEMT6IHenD6LB6cSLEI/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/man-struck-commuter-train-lowell/W8HPlGugFFed6kmVCvqOXM/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/topsfield-fair-pumpkins-fall-short-record-size/0bznYihxRBE8VLd1rMnKlO/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/man-shot-police-was-caring-sensitive-father-two-said-wife/NfM72KdDNx5hI3quAOsqTJ/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/this-day-history/RnB8kPXM3iMFF70B5OH3QI/story.html,200
https://www.bostonglobe.com/news/world/2017/09/24/pope-sex-abuse-advisory-panel-takes-issue-priests-children/YzO3OmPzwQTKwKQ3At9PTJ/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/unlikely-praise-for-charlie-baker-from-gloria-steinem/UNOyp7nFEqzu9ZwJTjEjEO/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/third-suspect-arrested-for-mattapan-teen-murder/GUbZjhXAgKb49bpUlluKqJ/story.html,200
https://www.bostonglobe.com/metro/2017/09/30/man-killed-dorchester-shooting/UnTmrO95fB56sBciE40siP/story.html,200
https://www.bostonglobe.com/metro/2017/09/29/dorchester-teen-sentenced-prison-for-fatal-stabbing/AlL2sdFvLJ201tGuopKNlL/story.html,200
https://www.bostonglobe.com/2011/12/26/bgcom-cullenxref/yOTDlGs5rzFyxn1NkvmkfJ/story.html,200
https://www.bostonglobe.com/metro/2017/10/01/chelsea-double-shooting-victim-has-died/dfUjDaqFdG6lQPmGoSbhtN/story.html,200
